30,9,13,3,16,22,21,18,5,28,10,5,1,23,27,6,14,28,2,18,27,18,11,25,17,12,7,29,18,11,8,17,10,5,12,24,29,19,5,21,29,24,18,7,11,8,24,10,17,24,27,18,29,31,8,14,9,20,30,8,18,4,24,3,6,6,6,5,10,12,20,9,30,13,13,15,10,2,6,5,27,8,28,3,29,9,7,13,30,2,9,27,30,31,9,23,21,6,26,9
9,28,12,25,20,14,5,9,22,27,1,24,4,13,2,12,26,29,11,25,12,23,16,28,22,7,8,13,4,28,18,13,22,6,29,3,21,4,1,6,5,20,24,27,19,27,1,30,30,8,17,7,21,26,14,27,19,18,21,3,1,11,12,29,29,16,18,20,2,5,5,3,26,1,30,27,9,30,31,19,19,23,6,13,9,14,29,20,10,15,7,17,23,12,4,13,31,20,8,19
27,30,12,24,6,16,15,10,8,20,1,31,30,17,22,3,13,18,14,25,29,4,21,20,14,12,0,19,18,0,18,2,24,15,18,13,7,0,4,2,29,22,14,31,0,19,15,23,5,24,16,18,11,22,6,0,2,3,23,13,0,7,17,27,7,22,0,14,6,29,10,3,15,16,21,26,20,28,23,19,14,28,5,4,15,3,1,9,3,21,12,11,25,18,29,1,8,28,9,2
5,8,1,6,27,16,17,0,4,25,14,7,19,11,8,25,25,16,12,31,24,26,23,29,0,12,13,5,17,12,22,23,18,29,11,17,14,23,21,21,2,29,23,8,21,12,1,16,18,14,19,12,22,10,13,23,14,31,29,2,1,18,23,21,22,10,17,10,20,16,14,27,29,15,13,22,27,21,25,13,6,20,17,30,21,18,11,13,0,15,13,17,7,16,3,3,18,14,6,29
25,22,25,10,11,20,24,30,6,26,25,21,20,16,13,2,29,14,0,2,6,8,31,8,22,30,14,4,4,4,7,8,15,10,8,8,25,8,25,3,12,20,28,15,27,12,17,12,6,13,24,13,23,12,19,23,14,31,13,6,24,0,19,2,3,21,7,25,20,18,3,15,18,15,0,4,5,28,18,21,14,14,25,1,8,7,29,29,4,1,20,8,27,26,9,5,26,27,30,28
11,12,29,26,5,7,7,22,14,3,10,7,6,9,14,27,15,17,26,22,8,24,5,16,20,6,30,2,0,26,29,10,22,2,24,5,3,31,7,1,27,5,29,14,16,2,9,13,22,9,22,27,2,30,21,24,27,20,10,19,15,22,19,21,29,26,23,4,24,22,26,12,31,2,0,20,7,1,10,11,1,24,27,26,4,8,26,23,18,14,12,1,6,20,20,28,11,8,26,10
23,30,9,0,4,0,10,26,11,21,9,15,17,4,3,19,8,5,8,9,4,13,15,18,26,17,24,0,28,29,7,4,30,29,2,24,17,17,31,27,17,7,6,25,3,1,20,9,26,19,15,9,10,28,18,23,24,9,21,11,26,26,10,2,19,23,28,26,5,29,19,1,11,1,7,24,21,14,18,10,15,28,24,3,1,26,27,30,12,9,28,20,22,5,19,19,4,18,5,4
20,7,9,27,28,29,1,28,29,31,22,5,19,29,1,31,30,20,31,21,20,13,13,16,20,23,2,5,14,29,5,28,29,3,9,2,23,21,22,16,29,18,14,13,3,7,31,31,25,17,0,27,23,12,19,8,28,13,0,28,25,14,27,29,14,30,22,17,6,13,4,16,1,9,15,26,26,26,21,29,12,16,17,21,30,0,17,10,13,26,8,24,16,13,18,18,18,18,14,22
5,8,9,21,6,31,16,12,28,30,19,0,31,21,22,16,28,15,24,12,28,15,6,10,30,23,20,29,9,22,17,4,3,27,30,22,20,3,23,5,11,31,14,19,25,11,20,8,2,0,5,7,2,10,8,15,7,2,6,18,11,11,5,10,4,29,28,17,30,7,9,22,3,24,2,31,9,10,8,26,12,0,20,8,6,11,12,23,31,16,4,15,30,28,21,23,6,29,28,19
23,29,31,25,9,10,7,13,29,26,27,13,16,24,19,16,22,27,15,9,23,18,3,5,24,10,12,5,17,9,4,23,23,10,2,14,30,15,0,12,14,14,13,26,23,6,17,16,10,28,25,7,18,4,26,25,12,25,28,24,6,10,26,29,11,9,7,6,10,1,9,23,16,28,19,30,9,30,17,14,29,7,24,17,23,1,10,23,19,8,5,29,4,3,4,19,27,13,4,7
12,7,14,15,26,13,31,3,10,22,3,21,28,8,31,19,12,31,16,27,9,3,22,21,26,0,23,16,12,8,12,28,19,23,27,26,6,4,30,13,2,9,28,16,23,12,26,1,0,23,16,16,26,2,19,9,25,23,15,11,14,29,8,22,4,21,19,20,15,3,1,12,12,7,24,25,6,5,11,21,25,17,0,0,16,29,16,19,23,27,26,26,13,6,12,1,17,23,18,4
